# BUSCO version is: 5.7.0 
# The lineage dataset is: insecta_odb10 (Creation date: 2020-09-10, number of genomes: 75, number of BUSCOs: 1367)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
12555at50557	Duplicated	SUPER_X	11790891	11800404	+	670.7	438	https://www.orthodb.org/v10?query=12555at50557	Ankyrin repeat-containing domain
12555at50557	Duplicated	SUPER_GRC	31676367	31670563	-	649.8	438	https://www.orthodb.org/v10?query=12555at50557	Ankyrin repeat-containing domain
12735at50557	Duplicated	SUPER_GRC	18292754	18291062	-	621.2	314	https://www.orthodb.org/v10?query=12735at50557	WD40-repeat-containing domain
12735at50557	Duplicated	SUPER_X	30133193	30131514	-	621.2	314	https://www.orthodb.org/v10?query=12735at50557	WD40-repeat-containing domain
12821at50557	Complete	SUPER_1	31318887	31334501	+	978.3	620	https://www.orthodb.org/v10?query=12821at50557	cold shock domain-containing protein E1
13112at50557	Complete	SUPER_2	30422822	30424343	+	629.3	307	https://www.orthodb.org/v10?query=13112at50557	Toll/interleukin-1 receptor homology (TIR) domain
13158at50557	Complete	SUPER_1	88258493	88269761	+	1101.0	639	https://www.orthodb.org/v10?query=13158at50557	Carboxylesterase, type B
13223at50557	Duplicated	SUPER_X	55752234	55740488	-	945.8	639	https://www.orthodb.org/v10?query=13223at50557	integrator complex subunit 6
13223at50557	Duplicated	SUPER_GRC	25155929	25150264	-	944.4	639	https://www.orthodb.org/v10?query=13223at50557	integrator complex subunit 6
13553at50557	Complete	SUPER_X	9034187	9031182	-	1086.8	714	https://www.orthodb.org/v10?query=13553at50557	WD repeat-containing protein 36
13582at50557	Complete	SUPER_1	66403558	66419701	+	566.1	451	https://www.orthodb.org/v10?query=13582at50557	ubiquitin carboxyl-terminal hydrolase 20
13612at50557	Complete	SUPER_1	77041088	77037558	-	667.7	542	https://www.orthodb.org/v10?query=13612at50557	DNA repair protein complementing XP-G cells homolog
13625at50557	Complete	SUPER_1	81182016	81208456	+	1122.4	704	https://www.orthodb.org/v10?query=13625at50557	periodic tryptophan protein 2 homolog
13778at50557	Complete	SUPER_3	27587898	27585011	-	1102.3	744	https://www.orthodb.org/v10?query=13778at50557	protein unc-45 homolog B
13828at50557	Complete	SUPER_1	62857486	62849707	-	877.9	537	https://www.orthodb.org/v10?query=13828at50557	membrane-bound transcription factor site-1 protease
13892at50557	Complete	SUPER_X	58787872	58791890	+	1024.6	659	https://www.orthodb.org/v10?query=13892at50557	protein O-GlcNAcase isoform X1
14125at50557	Complete	SUPER_X	24539059	24535328	-	565.2	489	https://www.orthodb.org/v10?query=14125at50557	protein kibra
14133at50557	Complete	SUPER_X	60188508	60177536	-	454.0	279	https://www.orthodb.org/v10?query=14133at50557	Zinc finger C2H2 superfamily
14335at50557	Complete	SUPER_1	95950741	95963464	+	844.1	648	https://www.orthodb.org/v10?query=14335at50557	Exocyst complex component 2
14380at50557	Complete	SUPER_2	43505618	43501329	-	453.7	399	https://www.orthodb.org/v10?query=14380at50557	EGF-like calcium-binding, conserved site
14512at50557	Duplicated	SUPER_GRC	30530207	30526666	-	570.5	488	https://www.orthodb.org/v10?query=14512at50557	Katanin p80 WD40 repeat-containing subunit B1
14512at50557	Duplicated	SUPER_X	25744655	25749431	+	510.9	458	https://www.orthodb.org/v10?query=14512at50557	Katanin p80 WD40 repeat-containing subunit B1
14653at50557	Complete	SUPER_1	79666815	79661517	-	1129.6	834	https://www.orthodb.org/v10?query=14653at50557	protein brunelleschi
14825at50557	Complete	SUPER_X	50820236	50807249	-	506.4	402	https://www.orthodb.org/v10?query=14825at50557	Saposin B type domain
15309at50557	Duplicated	SUPER_GRC	3744198	3747901	+	732.4	447	https://www.orthodb.org/v10?query=15309at50557	aspartate--tRNA ligase, mitochondrial
15309at50557	Duplicated	SUPER_1	1817050	1810493	-	731.5	421	https://www.orthodb.org/v10?query=15309at50557	aspartate--tRNA ligase, mitochondrial
15331at50557	Complete	SUPER_3	6227085	6213919	-	944.2	567	https://www.orthodb.org/v10?query=15331at50557	protein CLEC16A isoform X1
15341at50557	Duplicated	SUPER_GRC	77882572	77883585	+	471.5	229	https://www.orthodb.org/v10?query=15341at50557	protein phosphatase Slingshot isoform X1
15341at50557	Duplicated	SUPER_X	44668254	44667226	-	471.5	229	https://www.orthodb.org/v10?query=15341at50557	protein phosphatase Slingshot isoform X1
15445at50557	Complete	SUPER_3	30986566	30981202	-	1231.3	712	https://www.orthodb.org/v10?query=15445at50557	RNA cytidine acetyltransferase
15532at50557	Complete	SUPER_1	39602210	39605755	+	1057.9	727	https://www.orthodb.org/v10?query=15532at50557	polyphosphoinositide phosphatase
15573at50557	Complete	SUPER_3	47836805	47849292	+	387.8	316	https://www.orthodb.org/v10?query=15573at50557	Rho GTPase-activating protein 26
15589at50557	Duplicated	SUPER_GRC	2581308	2578588	-	1332.6	695	https://www.orthodb.org/v10?query=15589at50557	pre-mRNA-splicing factor SYF1
15589at50557	Duplicated	SUPER_1	3365122	3380116	+	1310.5	693	https://www.orthodb.org/v10?query=15589at50557	pre-mRNA-splicing factor SYF1
15684at50557	Complete	SUPER_1	26736770	26758588	+	1073.7	800	https://www.orthodb.org/v10?query=15684at50557	DNA-directed RNA polymerase
15817at50557	Complete	SUPER_2	61553934	61570163	+	1492.8	789	https://www.orthodb.org/v10?query=15817at50557	ras GTPase-activating protein 1
15852at50557	Complete	SUPER_1	26119118	26125994	+	1470.6	779	https://www.orthodb.org/v10?query=15852at50557	pre-mRNA-processing factor 6
16156at50557	Complete	SUPER_X	53849805	53844822	-	569.4	568	https://www.orthodb.org/v10?query=16156at50557	nuclear pore complex protein Nup107
16250at50557	Duplicated	SUPER_GRC	12860977	12852900	-	443.3	363	https://www.orthodb.org/v10?query=16250at50557	NHL repeat-containing protein 2
16250at50557	Duplicated	SUPER_1	18401041	18397485	-	417.7	362	https://www.orthodb.org/v10?query=16250at50557	NHL repeat-containing protein 2
16250at50557	Duplicated	SUPER_GRC	64239919	64237548	-	434.8	361	https://www.orthodb.org/v10?query=16250at50557	NHL repeat-containing protein 2
16279at50557	Duplicated	SUPER_X	59927604	59921976	-	1369.9	678	https://www.orthodb.org/v10?query=16279at50557	Protein transport protein SEC23
16279at50557	Duplicated	SUPER_GRC	16802995	16807332	+	1368.5	678	https://www.orthodb.org/v10?query=16279at50557	Protein transport protein SEC23
16323at50557	Complete	SUPER_3	23404399	23398703	-	409.0	412	https://www.orthodb.org/v10?query=16323at50557	Immunoglobulin-like domain
16683at50557	Complete	SUPER_2	13134161	13128323	-	1087.4	657	https://www.orthodb.org/v10?query=16683at50557	E3 ubiquitin-protein ligase MARCH6
16714at50557	Complete	SUPER_2	47404110	47395821	-	707.7	432	https://www.orthodb.org/v10?query=16714at50557	phosphatidate phosphatase LPIN2 isoform X1
17115at50557	Complete	SUPER_3	8902517	8899775	-	509.2	419	https://www.orthodb.org/v10?query=17115at50557	Myotubularin-related protein 10-B
17387at50557	Complete	SUPER_1	50405051	50412892	+	1097.6	619	https://www.orthodb.org/v10?query=17387at50557	protein HID1
17536at50557	Duplicated	SUPER_GRC	24092417	24106355	+	713.4	589	https://www.orthodb.org/v10?query=17536at50557	atrial natriuretic peptide-converting enzyme
17536at50557	Duplicated	SUPER_X	54580340	54595145	+	699.0	589	https://www.orthodb.org/v10?query=17536at50557	atrial natriuretic peptide-converting enzyme
17610at50557	Complete	SUPER_X	4979439	4992537	+	1217.2	674	https://www.orthodb.org/v10?query=17610at50557	AP-1 complex subunit gamma
17628at50557	Complete	SUPER_2	45985555	45988323	+	629.7	440	https://www.orthodb.org/v10?query=17628at50557	DNA repair protein REV1
17638at50557	Complete	SUPER_1	21750277	21722125	-	1307.6	816	https://www.orthodb.org/v10?query=17638at50557	patched domain-containing protein 3
17813at50557	Complete	SUPER_3	28405761	28410594	+	1229.6	740	https://www.orthodb.org/v10?query=17813at50557	serine/threonine-protein kinase Tao
18170at50557	Complete	SUPER_2	26045596	26035152	-	762.4	862	https://www.orthodb.org/v10?query=18170at50557	WASH complex subunit strumpellin
18400at50557	Complete	SUPER_3	48463038	48481553	+	926.1	594	https://www.orthodb.org/v10?query=18400at50557	striatin-interacting protein 1 homolog
18450at50557	Complete	SUPER_1	68916255	68910903	-	1304.0	732	https://www.orthodb.org/v10?query=18450at50557	probable ATP-dependent RNA helicase DDX46
18453at50557	Duplicated	SUPER_1	17137657	17131762	-	769.7	485	https://www.orthodb.org/v10?query=18453at50557	Ral guanine nucleotide dissociation stimulator-like 1
18453at50557	Duplicated	SUPER_GRC	11804338	11799986	-	769.5	485	https://www.orthodb.org/v10?query=18453at50557	Ral guanine nucleotide dissociation stimulator-like 1
18458at50557	Complete	SUPER_3	22432458	22420400	-	575.5	442	https://www.orthodb.org/v10?query=18458at50557	Zinc finger RNA-binding protein
18461at50557	Complete	SUPER_3	13837323	13828396	-	951.1	595	https://www.orthodb.org/v10?query=18461at50557	protein suppressor of forked
18561at50557	Duplicated	SUPER_X	51832648	51829331	-	1316.0	672	https://www.orthodb.org/v10?query=18561at50557	Putative G-protein coupled receptor 158
18561at50557	Duplicated	SUPER_GRC	76727969	76724483	-	1313.0	672	https://www.orthodb.org/v10?query=18561at50557	Putative G-protein coupled receptor 158
18575at50557	Complete	SUPER_1	26292273	26280685	-	1311.2	841	https://www.orthodb.org/v10?query=18575at50557	probable ATP-dependent RNA helicase DHX34
18605at50557	Duplicated	SUPER_GRC	66726182	66734554	+	951.1	563	https://www.orthodb.org/v10?query=18605at50557	Serine/threonine-protein phosphatase 4 regulatory subunit 3
18605at50557	Duplicated	SUPER_X	54386082	54374371	-	924.5	563	https://www.orthodb.org/v10?query=18605at50557	Serine/threonine-protein phosphatase 4 regulatory subunit 3
18605at50557	Duplicated	SUPER_GRC	23966711	23949495	-	914.7	563	https://www.orthodb.org/v10?query=18605at50557	Serine/threonine-protein phosphatase 4 regulatory subunit 3
18619at50557	Complete	SUPER_1	89246677	89251307	+	538.2	516	https://www.orthodb.org/v10?query=18619at50557	septin-interacting protein 1
18644at50557	Complete	SUPER_2	8972082	8960187	-	686.7	536	https://www.orthodb.org/v10?query=18644at50557	anaphase-promoting complex subunit 2
18668at50557	Duplicated	SUPER_GRC	80734391	80726246	-	668.9	419	https://www.orthodb.org/v10?query=18668at50557	Lipase, N-terminal
18668at50557	Duplicated	SUPER_X	41725828	41733297	+	654.8	419	https://www.orthodb.org/v10?query=18668at50557	Lipase, N-terminal
19158at50557	Duplicated	SUPER_GRC	37112777	37105028	-	720.3	504	https://www.orthodb.org/v10?query=19158at50557	pre-mRNA-processing factor 39
19158at50557	Duplicated	SUPER_X	35134146	35141441	+	718.3	497	https://www.orthodb.org/v10?query=19158at50557	pre-mRNA-processing factor 39
19244at50557	Complete	SUPER_2	17049397	17052047	+	691.7	512	https://www.orthodb.org/v10?query=19244at50557	ATP-dependent DNA helicase Q4
19262at50557	Complete	SUPER_1	95872102	95883071	+	1049.6	773	https://www.orthodb.org/v10?query=19262at50557	integrator complex subunit 3 isoform X1
19276at50557	Complete	SUPER_2	6940692	6926461	-	776.8	604	https://www.orthodb.org/v10?query=19276at50557	integral membrane protein GPR155
19336at50557	Complete	SUPER_2	32065738	32060237	-	636.8	408	https://www.orthodb.org/v10?query=19336at50557	Zinc finger C2H2 superfamily
19423at50557	Complete	SUPER_2	47845423	47854147	+	845.1	534	https://www.orthodb.org/v10?query=19423at50557	Ankyrin repeat-containing domain
19653at50557	Complete	SUPER_1	19480494	19477223	-	736.6	515	https://www.orthodb.org/v10?query=19653at50557	protein patched
19754at50557	Duplicated	SUPER_GRC	75150387	75146836	-	949.7	687	https://www.orthodb.org/v10?query=19754at50557	Vacuolar protein sorting-associated protein 41 homolog
19754at50557	Duplicated	SUPER_X	49227650	49218880	-	945.6	687	https://www.orthodb.org/v10?query=19754at50557	Vacuolar protein sorting-associated protein 41 homolog
20035at50557	Duplicated	SUPER_2	9054450	9051504	-	965.6	753	https://www.orthodb.org/v10?query=20035at50557	presequence protease, mitochondrial
20035at50557	Duplicated	SUPER_1	89007206	89010320	+	914.2	736	https://www.orthodb.org/v10?query=20035at50557	presequence protease, mitochondrial
20198at50557	Complete	SUPER_X	20225511	20282486	+	368.0	377	https://www.orthodb.org/v10?query=20198at50557	SCAR/WAVE family
20283at50557	Complete	SUPER_3	31038548	31042068	+	791.8	713	https://www.orthodb.org/v10?query=20283at50557	symplekin
20299at50557	Complete	SUPER_1	67208742	67188000	-	627.0	500	https://www.orthodb.org/v10?query=20299at50557	C2 domain
20375at50557	Complete	SUPER_2	16353105	16365355	+	521.4	401	https://www.orthodb.org/v10?query=20375at50557	Rad4 beta-hairpin domain 1
20404at50557	Complete	SUPER_1	72169872	72179014	+	858.2	603	https://www.orthodb.org/v10?query=20404at50557	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1
20515at50557	Duplicated	SUPER_2	12049557	12055349	+	1086.2	679	https://www.orthodb.org/v10?query=20515at50557	Aminopeptidase
20515at50557	Duplicated	SUPER_1	93434257	93436838	+	936.0	591	https://www.orthodb.org/v10?query=20515at50557	Aminopeptidase
20640at50557	Complete	SUPER_X	26014018	26026557	+	1351.6	797	https://www.orthodb.org/v10?query=20640at50557	vinculin isoform X1
20805at50557	Complete	SUPER_1	61789904	61796000	+	246.8	330	https://www.orthodb.org/v10?query=20805at50557	RNA polymerase II assembly factor Rtp1, C-terminal
20817at50557	Complete	SUPER_1	85238956	85236501	-	782.6	484	https://www.orthodb.org/v10?query=20817at50557	phosphorylated CTD-interacting factor 1
20997at50557	Duplicated	SUPER_X	51689704	51683778	-	674.6	425	https://www.orthodb.org/v10?query=20997at50557	MyTH4 domain
20997at50557	Duplicated	SUPER_GRC	76582838	76576948	-	674.1	425	https://www.orthodb.org/v10?query=20997at50557	MyTH4 domain
21101at50557	Complete	SUPER_3	18161038	18152831	-	1339.5	762	https://www.orthodb.org/v10?query=21101at50557	Eukaryotic translation initiation factor 3 subunit C
21322at50557	Duplicated	SUPER_X	18900332	18955707	+	333.5	258	https://www.orthodb.org/v10?query=21322at50557	segmentation protein cap'n'collar isoform X1
21322at50557	Duplicated	SUPER_GRC	51167471	51178637	+	311.3	257	https://www.orthodb.org/v10?query=21322at50557	segmentation protein cap'n'collar isoform X1
21580at50557	Duplicated	SUPER_GRC	59327941	59325598	-	884.5	620	https://www.orthodb.org/v10?query=21580at50557	Exocyst complex component
21580at50557	Duplicated	SUPER_GRC	59491679	59489336	-	883.2	620	https://www.orthodb.org/v10?query=21580at50557	Exocyst complex component
21580at50557	Duplicated	SUPER_X	46385668	46383331	-	873.7	620	https://www.orthodb.org/v10?query=21580at50557	Exocyst complex component
