# BUSCO version is: 5.5.0 
# The lineage dataset is: insecta_odb10 (Creation date: 2020-09-10, number of genomes: 75, number of BUSCOs: 1367)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
14653at50557	Complete	14653at50557_121845_0:002895|scaffold_1:52922392-52926919	52922392	52926919	-	2215	842	https://www.orthodb.org/v10?query=14653at50557	protein brunelleschi
14825at50557	Complete	14825at50557_34720_0:001fb3|scaffold_4:16724337-16729877	16724337	16729877	+	1632	523	https://www.orthodb.org/v10?query=14825at50557	Saposin B type domain
15309at50557	Complete	15309at50557_54969_0:003eb9|scaffold_1:61457202-61460241	61457202	61460241	-	2251	610	https://www.orthodb.org/v10?query=15309at50557	aspartate--tRNA ligase, mitochondrial
15331at50557	Complete	15331at50557_1049336_0:0035f5|scaffold_3:4875140-4879070	4875140	4879070	-	2498	726	https://www.orthodb.org/v10?query=15331at50557	protein CLEC16A isoform X1
15341at50557	Complete	15341at50557_197043_0:00466e|scaffold_4:6431607-6432626	6431607	6432626	-	1205	229	https://www.orthodb.org/v10?query=15341at50557	protein phosphatase Slingshot isoform X1
15445at50557	Complete	15445at50557_535359_0:001156|scaffold_3:15436210-15439806	15436210	15439806	+	2511	732	https://www.orthodb.org/v10?query=15445at50557	RNA cytidine acetyltransferase
15532at50557	Complete	15532at50557_7493_0:002e71|scaffold_1:15262677-15265587	15262677	15265587	+	1691	725	https://www.orthodb.org/v10?query=15532at50557	polyphosphoinositide phosphatase
15573at50557	Complete	15573at50557_121845_0:003574|scaffold_3:24084676-24087221	24084676	24087221	+	1099	318	https://www.orthodb.org/v10?query=15573at50557	Rho GTPase-activating protein 26
15589at50557	Complete	15589at50557_52612_0:002e0d|scaffold_1:134124-136706	134124	136706	-	3147	694	https://www.orthodb.org/v10?query=15589at50557	pre-mRNA-splicing factor SYF1
15684at50557	Complete	15684at50557_133901_0:003251|scaffold_1:11514752-11518354	11514752	11518354	+	1825	764	https://www.orthodb.org/v10?query=15684at50557	DNA-directed RNA polymerase
15817at50557	Complete	15817at50557_7070_0:002d49|scaffold_2:47336077-47339760	47336077	47339760	-	3437	791	https://www.orthodb.org/v10?query=15817at50557	ras GTPase-activating protein 1
15852at50557	Complete	15852at50557_13249_0:00037f|scaffold_1:14212883-14216043	14212883	14216043	-	3991	793	https://www.orthodb.org/v10?query=15852at50557	pre-mRNA-processing factor 6
16156at50557	Complete	16156at50557_30069_0:0026be|scaffold_4:13786279-13788958	13786279	13788958	+	2030	567	https://www.orthodb.org/v10?query=16156at50557	nuclear pore complex protein Nup107
16250at50557	Complete	16250at50557_454923_0:001a7c|scaffold_1:31994410-31996836	31994410	31996836	+	1488	381	https://www.orthodb.org/v10?query=16250at50557	NHL repeat-containing protein 2
16279at50557	Complete	16279at50557_103372_0:0003aa|scaffold_7:10414652-10419577	10414652	10419577	+	3351	678	https://www.orthodb.org/v10?query=16279at50557	Protein transport protein SEC23
16323at50557	Complete	16323at50557_680683_0:000e93|scaffold_3:29544312-29548514	29544312	29548514	-	796	432	https://www.orthodb.org/v10?query=16323at50557	Immunoglobulin-like domain
16683at50557	Complete	16683at50557_7091_0:002f1c|scaffold_2:52666659-52670538	52666659	52670538	+	2658	657	https://www.orthodb.org/v10?query=16683at50557	E3 ubiquitin-protein ligase MARCH6
16714at50557	Complete	16714at50557_7200_0:00037a|scaffold_2:15836272-15842970	15836272	15842970	-	2761	528	https://www.orthodb.org/v10?query=16714at50557	phosphatidate phosphatase LPIN2 isoform X1
17115at50557	Duplicated	17115at50557_1049336_0:002e63|scaffold_3:21231089-21233388	21231089	21233388	-	1213	420	https://www.orthodb.org/v10?query=17115at50557	Myotubularin-related protein 10-B
17115at50557	Duplicated	17115at50557_104452_0:000353|scaffold_1:52929811-52930416	52929811	52930416	+	256	115	https://www.orthodb.org/v10?query=17115at50557	Myotubularin-related protein 10-B
17387at50557	Complete	17387at50557_166423_0:0010d2|scaffold_1:32468550-32471933	32468550	32471933	+	2831	655	https://www.orthodb.org/v10?query=17387at50557	protein HID1
17536at50557	Complete	17536at50557_103372_0:00299d|scaffold_4:13190083-13197198	13190083	13197198	-	1975	590	https://www.orthodb.org/v10?query=17536at50557	atrial natriuretic peptide-converting enzyme
17610at50557	Complete	17610at50557_7070_0:002be7|scaffold_4:7315424-7321851	7315424	7321851	-	2868	662	https://www.orthodb.org/v10?query=17610at50557	AP-1 complex subunit gamma
17628at50557	Complete	17628at50557_93721_0:003d7d|scaffold_2:14523626-14526845	14523626	14526845	+	1474	436	https://www.orthodb.org/v10?query=17628at50557	DNA repair protein REV1
17638at50557	Complete	17638at50557_79782_0:000bda|scaffold_1:5698374-5719067	5698374	5719067	-	3058	810	https://www.orthodb.org/v10?query=17638at50557	patched domain-containing protein 3
17813at50557	Complete	17813at50557_1629725_0:000b3d|scaffold_3:9829138-9832479	9829138	9832479	-	3311	751	https://www.orthodb.org/v10?query=17813at50557	serine/threonine-protein kinase Tao
18170at50557	Complete	18170at50557_7091_0:0029b8|scaffold_2:55353954-55359472	55353954	55359472	-	1626	863	https://www.orthodb.org/v10?query=18170at50557	WASH complex subunit strumpellin
18400at50557	Complete	18400at50557_286706_0:003367|scaffold_3:24254978-24260853	24254978	24260853	+	2474	640	https://www.orthodb.org/v10?query=18400at50557	striatin-interacting protein 1 homolog
18450at50557	Complete	18450at50557_307491_0:003b5e|scaffold_1:25338219-25341800	25338219	25341800	-	3377	754	https://www.orthodb.org/v10?query=18450at50557	probable ATP-dependent RNA helicase DDX46
18453at50557	Complete	18453at50557_7159_0:0030c9|scaffold_1:45029092-45032610	45029092	45032610	-	2624	532	https://www.orthodb.org/v10?query=18453at50557	Ral guanine nucleotide dissociation stimulator-like 1
18458at50557	Complete	18458at50557_136037_0:00014e|scaffold_3:13272398-13279599	13272398	13279599	+	2077	555	https://www.orthodb.org/v10?query=18458at50557	Zinc finger RNA-binding protein
18461at50557	Complete	18461at50557_7038_0:0025aa|scaffold_3:15399621-15403340	15399621	15403340	-	2488	614	https://www.orthodb.org/v10?query=18461at50557	protein suppressor of forked
18561at50557	Complete	18561at50557_7130_0:002dca|scaffold_4:15888178-15891205	15888178	15891205	+	3153	683	https://www.orthodb.org/v10?query=18561at50557	Putative G-protein coupled receptor 158
18575at50557	Complete	18575at50557_7539_0:000043|scaffold_3:15065523-15070058	15065523	15070058	-	2455	888	https://www.orthodb.org/v10?query=18575at50557	probable ATP-dependent RNA helicase DHX34
18605at50557	Complete	18605at50557_108931_0:0041fc|scaffold_4:13356509-13364355	13356509	13364355	+	2558	563	https://www.orthodb.org/v10?query=18605at50557	Serine/threonine-protein phosphatase 4 regulatory subunit 3
18619at50557	Complete	18619at50557_116153_0:001717|scaffold_1:19469110-19472746	19469110	19472746	+	1720	616	https://www.orthodb.org/v10?query=18619at50557	septin-interacting protein 1
18644at50557	Complete	18644at50557_1218281_0:002ff0|scaffold_2:18472065-18474516	18472065	18474516	-	1663	557	https://www.orthodb.org/v10?query=18644at50557	anaphase-promoting complex subunit 2
18668at50557	Complete	18668at50557_454923_0:001a7b|scaffold_4:8681053-8683844	8681053	8683844	+	1692	426	https://www.orthodb.org/v10?query=18668at50557	Lipase, N-terminal
19158at50557	Complete	19158at50557_13164_0:000c2d|scaffold_7:1898316-1906024	1898316	1906024	+	1509	496	https://www.orthodb.org/v10?query=19158at50557	pre-mRNA-processing factor 39
19244at50557	Complete	19244at50557_13037_0:00338e|scaffold_2:29582650-29585347	29582650	29585347	-	1919	539	https://www.orthodb.org/v10?query=19244at50557	ATP-dependent DNA helicase Q4
19262at50557	Complete	19262at50557_168631_0:0023c5|scaffold_1:28961631-28968734	28961631	28968734	+	2111	816	https://www.orthodb.org/v10?query=19262at50557	integrator complex subunit 3 isoform X1
19276at50557	Complete	19276at50557_610380_0:0028db|scaffold_2:13783824-13792877	13783824	13792877	-	1774	606	https://www.orthodb.org/v10?query=19276at50557	integral membrane protein GPR155
19336at50557	Complete	19336at50557_113334_0:002483|scaffold_2:28447153-28452116	28447153	28452116	+	2269	487	https://www.orthodb.org/v10?query=19336at50557	Zinc finger C2H2 superfamily
19423at50557	Complete	19423at50557_45779_0:000527|scaffold_2:16258907-16267367	16258907	16267367	+	2753	534	https://www.orthodb.org/v10?query=19423at50557	Ankyrin repeat-containing domain
19653at50557	Complete	19653at50557_52612_0:00168e|scaffold_1:3656953-3659439	3656953	3659439	-	2027	568	https://www.orthodb.org/v10?query=19653at50557	protein patched
19754at50557	Complete	19754at50557_121225_0:000f3f|scaffold_4:18109786-18113267	18109786	18113267	+	1994	687	https://www.orthodb.org/v10?query=19754at50557	Vacuolar protein sorting-associated protein 41 homolog
20035at50557	Fragmented	20035at50557_7244_0:000f54|scaffold_2:18548061-18551017	18548061	18551017	-	2316	751	https://www.orthodb.org/v10?query=20035at50557	presequence protease, mitochondrial
20035at50557	Fragmented	20035at50557_113334_0:000519|scaffold_1:19288996-19291948	19288996	19291948	+	2241	610	https://www.orthodb.org/v10?query=20035at50557	presequence protease, mitochondrial
20198at50557	Complete	20198at50557_7536_0:002a0d|scaffold_4:3728506-3744991	3728506	3744991	+	1285	483	https://www.orthodb.org/v10?query=20198at50557	SCAR/WAVE family
20283at50557	Complete	20283at50557_34740_0:001b06|scaffold_3:32137885-32141386	32137885	32141386	+	1837	741	https://www.orthodb.org/v10?query=20283at50557	symplekin
20299at50557	Complete	20299at50557_69004_0:0027a0|scaffold_1:24138401-24150255	24138401	24150255	-	1649	489	https://www.orthodb.org/v10?query=20299at50557	C2 domain
20375at50557	Complete	20375at50557_610380_0:002486|scaffold_2:50575072-50579530	50575072	50579530	-	1296	409	https://www.orthodb.org/v10?query=20375at50557	Rad4 beta-hairpin domain 1
20404at50557	Complete	20404at50557_7274_0:002019|scaffold_1:54062446-54065382	54062446	54065382	-	2270	602	https://www.orthodb.org/v10?query=20404at50557	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1
20515at50557	Complete	20515at50557_112268_0:001678|scaffold_2:53336423-53339261	53336423	53339261	-	3044	661	https://www.orthodb.org/v10?query=20515at50557	Aminopeptidase
20640at50557	Complete	20640at50557_326594_0:0015ca|scaffold_4:2128912-2138332	2128912	2138332	-	3350	799	https://www.orthodb.org/v10?query=20640at50557	vinculin isoform X1
20805at50557	Complete	20805at50557_7167_0:000951|scaffold_1:14778593-14781507	14778593	14781507	-	950	352	https://www.orthodb.org/v10?query=20805at50557	RNA polymerase II assembly factor Rtp1, C-terminal
20817at50557	Complete	20817at50557_52612_0:002f80|scaffold_1:33412676-33416726	33412676	33416726	+	1533	485	https://www.orthodb.org/v10?query=20817at50557	phosphorylated CTD-interacting factor 1
