# BUSCO version is: 5.5.0 
# The lineage dataset is: insecta_odb10 (Creation date: 2020-09-10, number of genomes: 75, number of BUSCOs: 1367)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
5928at50557	Complete	5928at50557_52612_0:0029e6|scaffold_3:34580518-34585909	34580518	34585909	+	2899	1205	https://www.orthodb.org/v10?query=5928at50557	E3 ubiquitin-protein ligase UBR2
6239at50557	Complete	6239at50557_110193_0:0015d3|scaffold_3:12729064-12735603	12729064	12735603	+	3351	1224	https://www.orthodb.org/v10?query=6239at50557	Brefeldin A-inhibited guanine nucleotide-exchange protein 3
6416at50557	Complete	6416at50557_43151_0:0026a6|scaffold_2:20111004-20114791	20111004	20114791	-	3938	1045	https://www.orthodb.org/v10?query=6416at50557	vigilin
6417at50557	Complete	6417at50557_51655_0:00417f|scaffold_2:18492541-18495032	18492541	18495032	-	2726	478	https://www.orthodb.org/v10?query=6417at50557	transcription initiation factor TFIID subunit 2
6568at50557	Complete	6568at50557_7130_0:001905|scaffold_1:91519478-91532221	91519478	91532221	-	3453	1021	https://www.orthodb.org/v10?query=6568at50557	cullin-associated NEDD8-dissociated protein 1
7053at50557	Complete	7053at50557_7493_0:0030d2|scaffold_3:14543923-14550553	14543923	14550553	-	2564	773	https://www.orthodb.org/v10?query=7053at50557	Transmembrane protein 132
7307at50557	Complete	7307at50557_51655_0:002376|scaffold_1:91048936-91053183	91048936	91053183	+	3731	789	https://www.orthodb.org/v10?query=7307at50557	leucine--tRNA ligase, cytoplasmic
7320at50557	Complete	7320at50557_7070_0:000bdc|scaffold_2:29251900-29260488	29251900	29260488	-	3034	815	https://www.orthodb.org/v10?query=7320at50557	JNK-interacting protein 3 isoform X1
7376at50557	Complete	7376at50557_28612_0:000f46|scaffold_1:69242009-69304114	69242009	69304114	-	6415	1245	https://www.orthodb.org/v10?query=7376at50557	Leucine-rich repeat
7426at50557	Complete	7426at50557_6973_0:00344d|scaffold_3:49883854-49887373	49883854	49887373	+	3188	750	https://www.orthodb.org/v10?query=7426at50557	DNA polymerase subunit gamma-1, mitochondrial
7704at50557	Complete	7704at50557_43151_0:001acf|scaffold_3:6895906-6908280	6895906	6908280	+	3179	901	https://www.orthodb.org/v10?query=7704at50557	rapamycin-insensitive companion of mTOR
7835at50557	Complete	7835at50557_62324_0:002cde|scaffold_3:5354561-5357566	5354561	5357566	-	2028	710	https://www.orthodb.org/v10?query=7835at50557	regulator of nonsense transcripts 2
7968at50557	Complete	7968at50557_35570_0:002f0f|scaffold_1:71524489-71528030	71524489	71528030	-	887	662	https://www.orthodb.org/v10?query=7968at50557	WASH complex subunit 7
8280at50557	Complete	8280at50557_13686_0:003215|scaffold_3:37571791-37588496	37571791	37588496	+	2895	1157	https://www.orthodb.org/v10?query=8280at50557	chaoptin
8312at50557	Complete	8312at50557_7493_0:002a6b|scaffold_4:14031466-14035153	14031466	14035153	+	1589	711	https://www.orthodb.org/v10?query=8312at50557	Elongator complex protein 1
8417at50557	Complete	8417at50557_113334_0:0037f9|scaffold_4:11017007-11020547	11017007	11020547	-	3123	847	https://www.orthodb.org/v10?query=8417at50557	integrator complex subunit 2
8547at50557	Complete	8547at50557_219809_0:001085|scaffold_1:64956633-64960919	64956633	64960919	-	1322	621	https://www.orthodb.org/v10?query=8547at50557	tyrosine-protein kinase hopscotch
8602at50557	Complete	8602at50557_104421_0:00276e|scaffold_2:9320567-9327454	9320567	9327454	+	4080	702	https://www.orthodb.org/v10?query=8602at50557	Zona pellucida domain
8655at50557	Complete	8655at50557_7200_0:00208a|scaffold_4:21809513-21816450	21809513	21816450	+	5360	1121	https://www.orthodb.org/v10?query=8655at50557	Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1
8717at50557	Complete	8717at50557_34740_0:001f78|scaffold_2:13692508-13700406	13692508	13700406	-	3819	1051	https://www.orthodb.org/v10?query=8717at50557	Ras guanine-nucleotide exchange factor catalytic domain superfamily
8721at50557	Fragmented	8721at50557_37001_0:000794|scaffold_1:56762432-56766715	56762432	56766715	+	3100	865	https://www.orthodb.org/v10?query=8721at50557	Golgi apparatus protein 1
8721at50557	Fragmented	8721at50557_88501_0:0002af|scaffold_2:34385314-34389740	34385314	34389740	-	3152	168	https://www.orthodb.org/v10?query=8721at50557	Golgi apparatus protein 1
8842at50557	Complete	8842at50557_609295_0:000ec0|scaffold_3:12529369-12537683	12529369	12537683	-	2690	901	https://www.orthodb.org/v10?query=8842at50557	transmembrane protein 94 isoform X1
9432at50557	Complete	9432at50557_568069_0:00175c|scaffold_2:39336195-39342476	39336195	39342476	+	4431	1247	https://www.orthodb.org/v10?query=9432at50557	integrator complex subunit 1
9680at50557	Complete	9680at50557_286706_0:000f63|scaffold_2:25460276-25491374	25460276	25491374	+	2423	660	https://www.orthodb.org/v10?query=9680at50557	EGF-like, conserved site
9996at50557	Complete	9996at50557_28612_0:004ac1|scaffold_1:42528432-42535176	42528432	42535176	-	3560	864	https://www.orthodb.org/v10?query=9996at50557	exportin-1
10008at50557	Complete	10008at50557_7224_0:000a5a|scaffold_3:44696830-44707225	44696830	44707225	-	3208	918	https://www.orthodb.org/v10?query=10008at50557	type I inositol 3,4-bisphosphate 4-phosphatase isoform X1
10268at50557	Complete	10268at50557_1218281_0:002c96|scaffold_2:6577500-6581495	6577500	6581495	-	3676	786	https://www.orthodb.org/v10?query=10268at50557	synaptojanin-1
10394at50557	Complete	10394at50557_91411_0:00170a|scaffold_3:41523220-41575133	41523220	41575133	+	1327	682	https://www.orthodb.org/v10?query=10394at50557	partitioning defective 3 homolog
10664at50557	Complete	10664at50557_79782_0:00103c|scaffold_4:54954438-54962375	54954438	54962375	+	3319	936	https://www.orthodb.org/v10?query=10664at50557	importin-5
10915at50557	Complete	10915at50557_13164_0:001dbc|scaffold_2:35875855-35881732	35875855	35881732	-	2434	975	https://www.orthodb.org/v10?query=10915at50557	intraflagellar transport protein 122 homolog
10998at50557	Complete	10998at50557_45779_0:00034b|scaffold_2:17502011-17516024	17502011	17516024	+	1026	275	https://www.orthodb.org/v10?query=10998at50557	rho guanine nucleotide exchange factor 18
11128at50557	Complete	11128at50557_1041015_0:003d8c|scaffold_4:53891120-53903474	53891120	53903474	+	3975	671	https://www.orthodb.org/v10?query=11128at50557	disheveled-associated activator of morphogenesis 1 isoform X1
11161at50557	Duplicated	11161at50557_29053_0:001758|scaffold_2:1991162-1996923	1991162	1996923	-	3199	850	https://www.orthodb.org/v10?query=11161at50557	importin-7
11161at50557	Duplicated	11161at50557_7394_0:000721|scaffold_4:43979630-43980047	43979630	43980047	-	454	101	https://www.orthodb.org/v10?query=11161at50557	importin-7
11224at50557	Complete	11224at50557_199890_0:002597|scaffold_1:45466310-45550098	45466310	45550098	+	3363	620	https://www.orthodb.org/v10?query=11224at50557	CUB domain
11473at50557	Complete	11473at50557_1155016_0:0015cb|scaffold_2:551394-555973	551394	555973	-	1414	300	https://www.orthodb.org/v10?query=11473at50557	Zinc finger, RING-type
11478at50557	Complete	11478at50557_136037_0:000be9|scaffold_2:12114293-12118604	12114293	12118604	+	3519	921	https://www.orthodb.org/v10?query=11478at50557	WD repeat-containing protein 35
11510at50557	Complete	11510at50557_1041015_0:00051c|scaffold_1:42118112-42130222	42118112	42130222	+	4379	1124	https://www.orthodb.org/v10?query=11510at50557	neuropathy target esterase sws isoform X1
11763at50557	Complete	11763at50557_69004_0:000efa|scaffold_2:30842262-30846014	30842262	30846014	-	4191	842	https://www.orthodb.org/v10?query=11763at50557	FACT complex subunit spt16 isoform X1
12010at50557	Complete	12010at50557_139723_0:002cbe|scaffold_1:42704624-42707511	42704624	42707511	-	2904	633	https://www.orthodb.org/v10?query=12010at50557	vacuolar protein sorting-associated protein 54
12051at50557	Complete	12051at50557_30069_0:001e8c|scaffold_1:63890679-63905489	63890679	63905489	-	4760	861	https://www.orthodb.org/v10?query=12051at50557	AP-2 complex subunit alpha
12236at50557	Complete	12236at50557_56086_0:00022a|scaffold_3:246548-261596	246548	261596	+	3169	777	https://www.orthodb.org/v10?query=12236at50557	Coatomer subunit beta
12466at50557	Complete	12466at50557_211228_0:00189d|scaffold_1:15232448-15245161	15232448	15245161	-	4102	920	https://www.orthodb.org/v10?query=12466at50557	DENN domain-containing protein 5B isoform X1
12503at50557	Complete	12503at50557_123851_0:001563|scaffold_2:20214767-20220393	20214767	20220393	+	3381	638	https://www.orthodb.org/v10?query=12503at50557	Mediator of RNA polymerase II transcription subunit 13
12555at50557	Complete	12555at50557_77166_0:00306f|scaffold_3:8204452-8222952	8204452	8222952	+	1931	443	https://www.orthodb.org/v10?query=12555at50557	Ankyrin repeat-containing domain
12735at50557	Complete	12735at50557_7130_0:003759|scaffold_3:27465440-27467045	27465440	27467045	-	1673	325	https://www.orthodb.org/v10?query=12735at50557	WD40-repeat-containing domain
12821at50557	Complete	12821at50557_64459_0:0011da|scaffold_1:77346112-77351164	77346112	77351164	+	2254	663	https://www.orthodb.org/v10?query=12821at50557	cold shock domain-containing protein E1
13112at50557	Complete	13112at50557_56086_0:0023a5|scaffold_2:33312403-33313825	33312403	33313825	+	1701	307	https://www.orthodb.org/v10?query=13112at50557	Toll/interleukin-1 receptor homology (TIR) domain
13158at50557	Complete	13158at50557_40932_0:004940|scaffold_1:2859894-2864616	2859894	2864616	-	2376	610	https://www.orthodb.org/v10?query=13158at50557	Carboxylesterase, type B
13223at50557	Complete	13223at50557_7168_0:001734|scaffold_3:33075087-33081002	33075087	33081002	+	2068	639	https://www.orthodb.org/v10?query=13223at50557	integrator complex subunit 6
13553at50557	Complete	13553at50557_123851_0:00317c|scaffold_3:31972088-31975089	31972088	31975089	-	2306	737	https://www.orthodb.org/v10?query=13553at50557	WD repeat-containing protein 36
13582at50557	Complete	13582at50557_13037_0:001d2a|scaffold_1:12109860-12115724	12109860	12115724	+	1753	466	https://www.orthodb.org/v10?query=13582at50557	ubiquitin carboxyl-terminal hydrolase 20
13612at50557	Complete	13612at50557_13164_0:000adf|scaffold_1:21861137-21864429	21861137	21864429	-	986	577	https://www.orthodb.org/v10?query=13612at50557	DNA repair protein complementing XP-G cells homolog
13625at50557	Complete	13625at50557_286306_0:0004e0|scaffold_1:25885431-25893214	25885431	25893214	+	2667	710	https://www.orthodb.org/v10?query=13625at50557	periodic tryptophan protein 2 homolog
13778at50557	Complete	13778at50557_56086_0:002f32|scaffold_4:37357652-37360495	37357652	37360495	-	2728	744	https://www.orthodb.org/v10?query=13778at50557	protein unc-45 homolog B
13828at50557	Complete	13828at50557_7260_0:0012e8|scaffold_1:53830185-53834603	53830185	53834603	-	2659	558	https://www.orthodb.org/v10?query=13828at50557	membrane-bound transcription factor site-1 protease
13892at50557	Complete	13892at50557_7200_0:002170|scaffold_3:30947555-30950909	30947555	30950909	-	3314	698	https://www.orthodb.org/v10?query=13892at50557	protein O-GlcNAcase isoform X1
14125at50557	Complete	14125at50557_39758_0:001578|scaffold_3:21427650-21432076	21427650	21432076	-	3474	523	https://www.orthodb.org/v10?query=14125at50557	protein kibra
14133at50557	Complete	14133at50557_56086_0:00010a|scaffold_3:62289708-62295432	62289708	62295432	-	2001	483	https://www.orthodb.org/v10?query=14133at50557	Zinc finger C2H2 superfamily
14335at50557	Complete	14335at50557_454923_0:001660|scaffold_1:91352330-91355381	91352330	91355381	-	1895	649	https://www.orthodb.org/v10?query=14335at50557	Exocyst complex component 2
14380at50557	Complete	14380at50557_40932_0:0019c7|scaffold_2:47304595-47308095	47304595	47308095	-	1789	393	https://www.orthodb.org/v10?query=14380at50557	EGF-like calcium-binding, conserved site
14512at50557	Complete	14512at50557_7070_0:00161c|scaffold_3:22690168-22695474	22690168	22695474	+	1019	572	https://www.orthodb.org/v10?query=14512at50557	Katanin p80 WD40 repeat-containing subunit B1
14653at50557	Complete	14653at50557_121845_0:002895|scaffold_1:24627741-24632710	24627741	24632710	-	2279	847	https://www.orthodb.org/v10?query=14653at50557	protein brunelleschi
14825at50557	Complete	14825at50557_156304_0:00247a|scaffold_3:59945337-59953173	59945337	59953173	-	1884	582	https://www.orthodb.org/v10?query=14825at50557	Saposin B type domain
15309at50557	Complete	15309at50557_29031_0:00002e|scaffold_1:57433383-57436347	57433383	57436347	+	2090	628	https://www.orthodb.org/v10?query=15309at50557	aspartate--tRNA ligase, mitochondrial
15331at50557	Complete	15331at50557_7539_0:001da7|scaffold_4:54909741-54923099	54909741	54923099	+	2842	739	https://www.orthodb.org/v10?query=15331at50557	protein CLEC16A isoform X1
15341at50557	Complete	15341at50557_197043_0:00466e|scaffold_3:53380205-53381265	53380205	53381265	-	1208	229	https://www.orthodb.org/v10?query=15341at50557	protein phosphatase Slingshot isoform X1
15445at50557	Complete	15445at50557_64459_0:0002d9|scaffold_4:46823343-46827034	46823343	46827034	-	2935	712	https://www.orthodb.org/v10?query=15445at50557	RNA cytidine acetyltransferase
15532at50557	Complete	15532at50557_211228_0:001f9a|scaffold_1:83612485-83615276	83612485	83615276	+	1986	709	https://www.orthodb.org/v10?query=15532at50557	polyphosphoinositide phosphatase
15573at50557	Complete	15573at50557_121845_0:003574|scaffold_4:18015404-18018035	18015404	18018035	-	1110	318	https://www.orthodb.org/v10?query=15573at50557	Rho GTPase-activating protein 26
15589at50557	Complete	15589at50557_121225_0:0026b1|scaffold_1:11606329-11608991	11606329	11608991	-	3336	693	https://www.orthodb.org/v10?query=15589at50557	pre-mRNA-splicing factor SYF1
15684at50557	Complete	15684at50557_121225_0:000ac1|scaffold_1:73503812-73506566	73503812	73506566	+	1883	664	https://www.orthodb.org/v10?query=15684at50557	DNA-directed RNA polymerase
15817at50557	Complete	15817at50557_110193_0:002935|scaffold_2:190998-200421	190998	200421	-	3508	789	https://www.orthodb.org/v10?query=15817at50557	ras GTPase-activating protein 1
15852at50557	Complete	15852at50557_38123_0:000371|scaffold_1:73018930-73022045	73018930	73022045	+	3854	791	https://www.orthodb.org/v10?query=15852at50557	pre-mRNA-processing factor 6
16156at50557	Complete	16156at50557_112268_0:0005ab|scaffold_3:35193123-35195680	35193123	35195680	+	2007	568	https://www.orthodb.org/v10?query=16156at50557	nuclear pore complex protein Nup107
16250at50557	Complete	16250at50557_108931_0:001bc7|scaffold_1:66199964-66202076	66199964	66202076	-	1375	380	https://www.orthodb.org/v10?query=16250at50557	NHL repeat-containing protein 2
16279at50557	Complete	16279at50557_103372_0:0003aa|scaffold_3:29734952-29741986	29734952	29741986	+	3383	678	https://www.orthodb.org/v10?query=16279at50557	Protein transport protein SEC23
16323at50557	Complete	16323at50557_56086_0:002718|scaffold_4:32923233-32929792	32923233	32929792	-	1265	416	https://www.orthodb.org/v10?query=16323at50557	Immunoglobulin-like domain
16683at50557	Complete	16683at50557_7395_0:0046df|scaffold_2:16658452-16662247	16658452	16662247	-	3140	663	https://www.orthodb.org/v10?query=16683at50557	E3 ubiquitin-protein ligase MARCH6
16714at50557	Complete	16714at50557_93721_0:003a17|scaffold_2:51404624-51412441	51404624	51412441	-	1801	456	https://www.orthodb.org/v10?query=16714at50557	phosphatidate phosphatase LPIN2 isoform X1
17115at50557	Duplicated	17115at50557_43041_0:000906|scaffold_4:43557504-43560282	43557504	43560282	+	1722	425	https://www.orthodb.org/v10?query=17115at50557	Myotubularin-related protein 10-B
17115at50557	Duplicated	17115at50557_104452_0:000353|scaffold_1:24636777-24637292	24636777	24637292	+	258	140	https://www.orthodb.org/v10?query=17115at50557	Myotubularin-related protein 10-B
17387at50557	Complete	17387at50557_112268_0:002448|scaffold_1:49411312-49414694	49411312	49414694	-	3163	694	https://www.orthodb.org/v10?query=17387at50557	protein HID1
17536at50557	Complete	17536at50557_286706_0:00183e|scaffold_3:34392336-34400519	34392336	34400519	-	1733	593	https://www.orthodb.org/v10?query=17536at50557	atrial natriuretic peptide-converting enzyme
17610at50557	Complete	17610at50557_7070_0:002be7|scaffold_3:44396590-44404814	44396590	44404814	+	2888	686	https://www.orthodb.org/v10?query=17610at50557	AP-1 complex subunit gamma
17628at50557	Complete	17628at50557_609295_0:002361|scaffold_2:49886146-49888867	49886146	49888867	+	1504	447	https://www.orthodb.org/v10?query=17628at50557	DNA repair protein REV1
17638at50557	Complete	17638at50557_610380_0:000867|scaffold_1:68995240-69014865	68995240	69014865	-	3047	809	https://www.orthodb.org/v10?query=17638at50557	patched domain-containing protein 3
17813at50557	Complete	17813at50557_121225_0:000d88|scaffold_4:38108069-38111524	38108069	38111524	+	3455	770	https://www.orthodb.org/v10?query=17813at50557	serine/threonine-protein kinase Tao
18170at50557	Complete	18170at50557_319348_0:001e53|scaffold_2:28730881-28734472	28730881	28734472	-	1639	871	https://www.orthodb.org/v10?query=18170at50557	WASH complex subunit strumpellin
18400at50557	Complete	18400at50557_326594_0:0016d9|scaffold_4:17636544-17644546	17636544	17644546	-	2265	657	https://www.orthodb.org/v10?query=18400at50557	striatin-interacting protein 1 homolog
18450at50557	Complete	18450at50557_315563_0:000d33|scaffold_1:14266850-14270413	14266850	14270413	-	3319	776	https://www.orthodb.org/v10?query=18450at50557	probable ATP-dependent RNA helicase DDX46
18453at50557	Complete	18453at50557_411798_0:002eea|scaffold_1:65072955-65077116	65072955	65077116	-	1970	584	https://www.orthodb.org/v10?query=18453at50557	Ral guanine nucleotide dissociation stimulator-like 1
18458at50557	Complete	18458at50557_40932_0:003017|scaffold_4:32004449-32015404	32004449	32015404	-	1397	554	https://www.orthodb.org/v10?query=18458at50557	Zinc finger RNA-binding protein
18461at50557	Complete	18461at50557_7222_0:001a2f|scaffold_4:23252511-23257366	23252511	23257366	-	2505	596	https://www.orthodb.org/v10?query=18461at50557	protein suppressor of forked
18561at50557	Complete	18561at50557_7091_0:0015fc|scaffold_3:61351494-61354670	61351494	61354670	-	3070	683	https://www.orthodb.org/v10?query=18561at50557	Putative G-protein coupled receptor 158
18575at50557	Complete	18575at50557_7222_0:0011a6|scaffold_4:52719618-52726756	52719618	52726756	+	2910	908	https://www.orthodb.org/v10?query=18575at50557	probable ATP-dependent RNA helicase DHX34
18605at50557	Complete	18605at50557_108931_0:0041fc|scaffold_3:34550047-34557594	34550047	34557594	+	2547	567	https://www.orthodb.org/v10?query=18605at50557	Serine/threonine-protein phosphatase 4 regulatory subunit 3
18619at50557	Complete	18619at50557_7029_0:007fae|scaffold_1:50093599-50100668	50093599	50100668	-	1483	542	https://www.orthodb.org/v10?query=18619at50557	septin-interacting protein 1
18644at50557	Complete	18644at50557_1218281_0:002ff0|scaffold_2:12730247-12732698	12730247	12732698	-	1694	550	https://www.orthodb.org/v10?query=18644at50557	anaphase-promoting complex subunit 2
18668at50557	Complete	18668at50557_64838_0:001e75|scaffold_3:50383770-50386934	50383770	50386934	+	1713	423	https://www.orthodb.org/v10?query=18668at50557	Lipase, N-terminal
19158at50557	Complete	19158at50557_7460_0:000e0a|scaffold_3:38520134-38527427	38520134	38527427	-	1730	470	https://www.orthodb.org/v10?query=19158at50557	pre-mRNA-processing factor 39
19244at50557	Complete	19244at50557_307491_0:003373|scaffold_2:20398356-20403604	20398356	20403604	+	2235	509	https://www.orthodb.org/v10?query=19244at50557	ATP-dependent DNA helicase Q4
19262at50557	Complete	19262at50557_7029_0:001b04|scaffold_1:91461810-91469791	91461810	91469791	-	1952	799	https://www.orthodb.org/v10?query=19262at50557	integrator complex subunit 3 isoform X1
19276at50557	Complete	19276at50557_7394_0:000ce2|scaffold_2:10657364-10672437	10657364	10672437	-	2738	612	https://www.orthodb.org/v10?query=19276at50557	integral membrane protein GPR155
19336at50557	Complete	19336at50557_113334_0:002483|scaffold_2:35036676-35040469	35036676	35040469	-	2310	439	https://www.orthodb.org/v10?query=19336at50557	Zinc finger C2H2 superfamily
19423at50557	Complete	19423at50557_45779_0:000527|scaffold_2:51912735-51921389	51912735	51921389	+	2730	534	https://www.orthodb.org/v10?query=19423at50557	Ankyrin repeat-containing domain
19653at50557	Complete	19653at50557_123851_0:00118d|scaffold_1:67081031-67083509	67081031	67083509	-	2120	575	https://www.orthodb.org/v10?query=19653at50557	protein patched
19754at50557	Complete	19754at50557_1507135_0:002022|scaffold_3:58177258-58180748	58177258	58180748	-	2379	687	https://www.orthodb.org/v10?query=19754at50557	Vacuolar protein sorting-associated protein 41 homolog
20035at50557	Fragmented	20035at50557_1218281_0:001d59|scaffold_1:50464881-50467804	50464881	50467804	-	2370	614	https://www.orthodb.org/v10?query=20035at50557	presequence protease, mitochondrial
20035at50557	Fragmented	20035at50557_411798_0:001111|scaffold_2:12803172-12806133	12803172	12806133	-	2165	774	https://www.orthodb.org/v10?query=20035at50557	presequence protease, mitochondrial
20198at50557	Complete	20198at50557_121845_0:00122d|scaffold_3:16875695-16882201	16875695	16882201	+	749	502	https://www.orthodb.org/v10?query=20198at50557	SCAR/WAVE family
20283at50557	Complete	20283at50557_69319_0:00181b|scaffold_4:46878005-46881331	46878005	46881331	+	1586	732	https://www.orthodb.org/v10?query=20283at50557	symplekin
20299at50557	Complete	20299at50557_7227_0:00115b|scaffold_1:12781135-12801917	12781135	12801917	-	2425	531	https://www.orthodb.org/v10?query=20299at50557	C2 domain
20375at50557	Complete	20375at50557_7493_0:002b42|scaffold_2:19713311-19717888	19713311	19717888	+	1340	407	https://www.orthodb.org/v10?query=20375at50557	Rad4 beta-hairpin domain 1
20404at50557	Complete	20404at50557_79782_0:00001a|scaffold_1:17237198-17239643	17237198	17239643	+	1733	607	https://www.orthodb.org/v10?query=20404at50557	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1
20515at50557	Duplicated	20515at50557_139723_0:0034e8|scaffold_2:15806765-15809499	15806765	15809499	+	2995	661	https://www.orthodb.org/v10?query=20515at50557	Aminopeptidase
20515at50557	Duplicated	20515at50557_1155016_0:001995|scaffold_1:37336312-37339120	37336312	37339120	-	2169	661	https://www.orthodb.org/v10?query=20515at50557	Aminopeptidase
20640at50557	Complete	20640at50557_520822_0:0015a1|scaffold_3:23005142-23019267	23005142	23019267	+	3365	794	https://www.orthodb.org/v10?query=20640at50557	vinculin isoform X1
